##QueryTarget=ABCG2
##QueryTargetLocation=4:89011416-89080011(-)
#Chromosome Position TotalSamplesCovered AvgSampleReadDepth TotalEAsamplesCovered AvgEAsampleReadDepth  TotalAAsamplesCovered AvgAAsampleReadDepth
4 89053095 5379 35.0 3510 36.0 1869 35.0
4 89053096 5379 35.0 3510 35.0 1869 34.0
4 89053097 5379 34.0 3510 34.0 1869 33.0
4 89053098 5379 33.0 3510 34.0 1869 33.0
4 89053099 5379 32.0 3510 32.0 1869 31.0
4 89053100 5379 32.0 3510 32.0 1869 31.0
4 89053101 5379 31.0 3510 32.0 1869 31.0
4 89053102 5379 30.0 3510 30.0 1869 30.0
4 89053103 5379 30.0 3510 30.0 1869 29.0
4 89053104 5379 29.0 3510 30.0 1869 29.0
4 89053105 5379 28.0 3510 28.0 1869 27.0
4 89053106 5378 27.0 3510 27.0 1868 26.0
4 89053107 5378 25.0 3510 26.0 1868 25.0
4 89053108 5377 25.0 3509 25.0 1868 24.0
4 89053109 5377 24.0 3508 24.0 1869 23.0
4 89053110 5377 23.0 3508 23.0 1869 23.0
4 89053111 5377 23.0 3508 23.0 1869 22.0
4 89053112 5377 22.0 3508 23.0 1869 22.0
4 89053113 5377 22.0 3508 22.0 1869 21.0
4 89053114 5377 22.0 3508 22.0 1869 21.0
4 89053115 5377 21.0 3508 22.0 1869 21.0
4 89053116 5377 21.0 3508 21.0 1869 20.0
4 89053117 5377 20.0 3508 20.0 1869 19.0
4 89053118 5377 20.0 3508 20.0 1869 19.0
4 89053119 5376 19.0 3507 19.0 1869 18.0
4 89053120 5376 19.0 3507 19.0 1869 18.0
4 89053121 3084 19.0 2051 19.0 1033 17.0
4 89053657 1617 51.0 1266 51.0 351 52.0
4 89053659 1617 52.0 1266 52.0 351 54.0
4 89053660 1617 53.0 1266 52.0 351 54.0
4 89053661 1617 53.0 1266 52.0 351 54.0
4 89053662 1617 54.0 1266 54.0 351 55.0
4 89053663 1617 55.0 1266 55.0 351 56.0
4 89053664 1617 57.0 1266 57.0 351 59.0
4 89053665 1617 60.0 1266 59.0 351 61.0
4 89053666 1617 60.0 1266 60.0 351 62.0
4 89053667 1617 62.0 1266 61.0 351 63.0
4 89053668 1617 63.0 1266 63.0 351 65.0
4 89053669 1617 64.0 1266 63.0 351 65.0
4 89053670 1617 64.0 1266 64.0 351 66.0
4 89053671 1617 64.0 1266 64.0 351 66.0
4 89053672 1617 65.0 1266 64.0 351 66.0
4 89053673 1617 63.0 1266 63.0 351 64.0
4 89053674 1617 65.0 1266 64.0 351 66.0
4 89053675 1617 66.0 1266 66.0 351 67.0
4 89053676 3910 77.0 2723 77.0 1187 78.0
4 89053677 5379 77.0 3510 78.0 1869 74.0
4 89053678 5379 78.0 3510 80.0 1869 75.0
4 89053679 5379 80.0 3510 81.0 1869 77.0
4 89053680 5379 82.0 3510 84.0 1869 79.0
4 89053681 5379 85.0 3510 86.0 1869 81.0
4 89053682 5379 86.0 3510 88.0 1869 83.0
4 89053683 5379 87.0 3510 89.0 1869 84.0
4 89053684 5379 89.0 3510 90.0 1869 85.0
4 89053685 5379 91.0 3510 92.0 1869 87.0
4 89053686 5379 92.0 3510 94.0 1869 89.0
4 89053687 5379 95.0 3510 96.0 1869 91.0
4 89053688 5379 97.0 3510 98.0 1869 93.0
4 89053689 5379 98.0 3510 100.0 1869 95.0
4 89053690 5379 99.0 3510 101.0 1869 96.0
4 89053691 5379 102.0 3510 103.0 1869 98.0
4 89053692 5379 103.0 3510 104.0 1869 100.0
4 89053693 5379 105.0 3510 106.0 1869 101.0
4 89053694 5379 105.0 3510 107.0 1869 102.0
4 89053695 5379 107.0 3510 109.0 1869 104.0
4 89053696 5379 109.0 3510 111.0 1869 106.0
4 89053697 5379 110.0 3510 112.0 1869 107.0
4 89053698 5379 112.0 3510 114.0 1869 109.0
4 89053699 5379 113.0 3510 114.0 1869 109.0
4 89053700 5379 114.0 3510 116.0 1869 111.0
4 89053701 5379 114.0 3510 115.0 1869 111.0
4 89053702 5379 118.0 3510 120.0 1869 115.0
4 89053703 5379 119.0 3510 121.0 1869 116.0
4 89053704 5379 121.0 3510 122.0 1869 118.0
4 89053705 5379 121.0 3510 123.0 1869 119.0
4 89053706 5379 124.0 3510 125.0 1869 121.0
4 89053707 5379 124.0 3510 126.0 1869 121.0
4 89053708 5379 126.0 3510 127.0 1869 123.0
4 89053709 5379 127.0 3510 128.0 1869 124.0
4 89053710 5379 130.0 3510 131.0 1869 127.0
4 89053711 5379 131.0 3510 132.0 1869 128.0
4 89053712 5379 133.0 3510 134.0 1869 130.0
4 89053713 5379 135.0 3510 136.0 1869 132.0
4 89053714 5379 136.0 3510 137.0 1869 134.0
4 89053715 5379 137.0 3510 138.0 1869 134.0
4 89053716 5379 138.0 3510 139.0 1869 136.0
4 89053717 5379 138.0 3510 139.0 1869 136.0
4 89053718 5379 139.0 3510 140.0 1869 137.0
4 89053719 5379 140.0 3510 141.0 1869 138.0
4 89053720 5379 143.0 3510 144.0 1869 141.0
4 89053721 5379 144.0 3510 145.0 1869 142.0
4 89053722 5379 147.0 3510 148.0 1869 145.0
4 89053723 5379 148.0 3510 148.0 1869 146.0
4 89053724 5379 148.0 3510 149.0 1869 146.0
4 89053725 5379 149.0 3510 150.0 1869 148.0
4 89053726 5379 149.0 3510 150.0 1869 148.0
4 89053727 5379 148.0 3510 149.0 1869 147.0
4 89053728 5379 151.0 3510 151.0 1869 150.0
4 89053729 5379 151.0 3510 151.0 1869 150.0
4 89053730 5379 151.0 3510 151.0 1869 150.0
4 89053731 5379 152.0 3510 152.0 1869 151.0
4 89053732 5379 153.0 3510 153.0 1869 152.0
4 89053733 5379 154.0 3510 154.0 1869 154.0
4 89053734 5379 155.0 3510 155.0 1869 154.0
4 89053735 5379 155.0 3510 155.0 1869 154.0
4 89053736 5379 155.0 3510 155.0 1869 155.0
4 89053737 5379 156.0 3510 156.0 1869 156.0
4 89053738 5379 156.0 3510 156.0 1869 156.0
4 89053739 5379 156.0 3510 156.0 1869 156.0
4 89053740 5379 157.0 3510 157.0 1869 157.0
4 89053741 5379 157.0 3510 157.0 1869 157.0
4 89053742 5379 158.0 3510 158.0 1869 158.0
4 89053743 5379 158.0 3510 157.0 1869 158.0
4 89053744 5379 158.0 3510 158.0 1869 158.0
4 89053745 5379 158.0 3510 158.0 1869 159.0
4 89053746 5379 160.0 3510 159.0 1869 160.0
4 89053747 5379 159.0 3510 159.0 1869 160.0
4 89053748 5379 160.0 3510 160.0 1869 160.0
4 89053749 5379 161.0 3510 161.0 1869 161.0
4 89053750 5379 161.0 3510 161.0 1869 162.0
4 89053751 5379 162.0 3510 162.0 1869 162.0
4 89053752 5379 159.0 3510 159.0 1869 159.0
4 89053753 5379 158.0 3510 158.0 1869 159.0
4 89053754 5379 158.0 3510 158.0 1869 158.0
4 89053755 5379 159.0 3510 158.0 1869 159.0
4 89053756 5379 158.0 3510 158.0 1869 159.0
4 89053757 5379 160.0 3510 160.0 1869 160.0
4 89053758 5379 161.0 3510 161.0 1869 161.0
4 89053759 5379 162.0 3510 162.0 1869 162.0
4 89053760 5379 162.0 3510 162.0 1869 162.0
4 89053761 5379 162.0 3510 162.0 1869 162.0
4 89053762 5379 161.0 3510 161.0 1869 161.0
4 89053763 5379 163.0 3510 163.0 1869 162.0
4 89053764 5379 162.0 3510 163.0 1869 162.0
4 89053765 5379 162.0 3510 162.0 1869 162.0
4 89053766 5379 162.0 3510 163.0 1869 162.0
4 89053767 5379 162.0 3510 163.0 1869 162.0
4 89053768 5379 162.0 3510 163.0 1869 161.0
4 89053769 5379 162.0 3510 163.0 1869 161.0
4 89053770 5379 161.0 3510 162.0 1869 160.0
4 89053771 5379 162.0 3510 162.0 1869 160.0
4 89053772 5379 160.0 3510 161.0 1869 159.0
4 89053773 5379 160.0 3510 160.0 1869 158.0
4 89053774 5379 160.0 3510 160.0 1869 158.0
4 89053775 5379 160.0 3510 160.0 1869 158.0
4 89053776 5379 159.0 3510 160.0 1869 158.0
4 89053777 5379 159.0 3510 160.0 1869 157.0
4 89053778 5379 156.0 3510 156.0 1869 154.0
4 89053779 5379 155.0 3510 156.0 1869 153.0
4 89053780 5379 154.0 3510 155.0 1869 152.0
4 89053781 5379 154.0 3510 155.0 1869 152.0
4 89053782 5379 153.0 3510 154.0 1869 151.0
4 89053783 5379 153.0 3510 155.0 1869 151.0
4 89053784 5379 152.0 3510 154.0 1869 150.0
4 89053785 5379 151.0 3510 153.0 1869 149.0
4 89053786 5379 150.0 3510 151.0 1869 147.0
4 89053787 5379 149.0 3510 150.0 1869 147.0
4 89053788 5379 148.0 3510 150.0 1869 145.0
4 89053789 5379 148.0 3510 149.0 1869 145.0
4 89053790 5379 145.0 3510 146.0 1869 142.0
4 89053791 5379 145.0 3510 147.0 1869 142.0
4 89053792 5379 144.0 3510 145.0 1869 140.0
4 89053793 5379 143.0 3510 145.0 1869 140.0
4 89053794 5379 142.0 3510 144.0 1869 138.0
4 89053795 5379 141.0 3510 143.0 1869 137.0
4 89053796 5379 138.0 3510 140.0 1869 134.0
4 89053797 5379 138.0 3510 140.0 1869 134.0
4 89053798 5379 135.0 3510 137.0 1869 131.0
4 89053799 5379 133.0 3510 135.0 1869 129.0
4 89053800 5379 132.0 3510 134.0 1869 128.0
4 89053801 5379 131.0 3510 133.0 1869 126.0
4 89053802 5379 130.0 3510 132.0 1869 125.0
4 89053803 5379 129.0 3510 131.0 1869 125.0
4 89053804 5379 126.0 3510 128.0 1869 122.0
4 89053805 5379 125.0 3510 127.0 1869 120.0
4 89053806 5379 124.0 3510 126.0 1869 119.0
4 89053807 5379 121.0 3510 124.0 1869 117.0
4 89053808 5379 119.0 3510 121.0 1869 114.0
4 89053809 5379 117.0 3510 119.0 1869 112.0
4 89053810 5379 115.0 3510 118.0 1869 111.0
4 89053811 5379 115.0 3510 117.0 1869 110.0
4 89053812 5379 113.0 3510 116.0 1869 109.0
4 89053813 5379 110.0 3510 112.0 1869 105.0
4 89053814 5379 108.0 3510 110.0 1869 103.0
4 89053815 5379 108.0 3510 110.0 1869 103.0
4 89053816 5379 105.0 3510 108.0 1869 101.0
4 89053817 5379 103.0 3510 106.0 1869 99.0
4 89053818 5379 102.0 3510 105.0 1869 98.0
4 89053819 5379 100.0 3510 103.0 1869 96.0
4 89053820 5379 99.0 3510 101.0 1869 94.0
4 89053821 5379 96.0 3510 99.0 1869 92.0
4 89053822 5379 94.0 3510 96.0 1869 89.0
4 89053823 5379 94.0 3510 96.0 1869 89.0
4 89053824 5379 91.0 3510 93.0 1869 87.0
4 89053825 5379 89.0 3510 91.0 1869 84.0
4 89053826 5379 87.0 3510 89.0 1869 83.0
4 89053827 5379 86.0 3510 88.0 1869 81.0
4 89053828 5379 85.0 3510 87.0 1869 80.0
4 89053829 5379 85.0 3510 87.0 1869 80.0
4 89053830 5379 84.0 3510 87.0 1869 79.0
4 89053831 5379 82.0 3510 84.0 1869 77.0
4 89053832 5379 79.0 3510 82.0 1869 75.0
4 89053833 5379 77.0 3510 80.0 1869 73.0
4 89053834 5379 76.0 3510 78.0 1869 71.0
4 89053835 5379 74.0 3510 77.0 1869 70.0
4 89053836 5379 73.0 3510 75.0 1869 68.0
4 89053837 5379 71.0 3510 74.0 1869 67.0
4 89053838 5379 70.0 3510 72.0 1869 65.0
4 89053839 3086 81.0 2053 85.0 1033 75.0
4 89053840 1617 76.0 1266 76.0 351 78.0
4 89053841 1617 73.0 1266 73.0 351 74.0
4 89053842 1617 71.0 1266 71.0 351 73.0
4 89053843 1617 70.0 1266 70.0 351 71.0
4 89053844 1617 71.0 1266 70.0 351 72.0
4 89053845 1617 69.0 1266 68.0 351 70.0
4 89053846 1617 67.0 1266 67.0 351 68.0
4 89053847 1617 67.0 1266 66.0 351 68.0
4 89053848 1617 67.0 1266 66.0 351 68.0
4 89053849 1617 68.0 1266 67.0 351 69.0
4 89053850 1617 67.0 1266 67.0 351 68.0
4 89053851 1617 67.0 1266 67.0 351 69.0
4 89053852 1617 66.0 1266 65.0 351 67.0
4 89053853 1617 66.0 1266 65.0 351 67.0
4 89053854 1617 65.0 1266 64.0 351 66.0
4 89053855 1617 64.0 1266 64.0 351 66.0
4 89053856 1617 62.0 1266 62.0 351 63.0
4 89053857 1617 63.0 1266 62.0 351 64.0
4 89053858 1617 61.0 1266 61.0 351 63.0
4 89053859 1617 58.0 1266 58.0 351 60.0
4 89060893 2285 11.0 1452 11.0 833 12.0
4 89060894 5372 23.0 3506 24.0 1866 21.0
4 89060895 5372 23.0 3507 24.0 1865 22.0
4 89060896 5372 23.0 3507 24.0 1865 22.0
4 89060897 5373 24.0 3508 25.0 1865 23.0
4 89060898 5374 25.0 3509 26.0 1865 23.0
4 89060899 5375 25.0 3509 26.0 1866 24.0
4 89060900 5376 26.0 3509 27.0 1867 25.0
4 89060901 5377 26.0 3510 27.0 1867 25.0
4 89060902 5377 27.0 3510 28.0 1867 26.0
4 89060903 5376 28.0 3509 28.0 1867 26.0
4 89060904 5377 28.0 3510 29.0 1867 27.0
4 89060905 5378 29.0 3510 29.0 1868 27.0
4 89060906 5378 29.0 3510 30.0 1868 28.0
4 89060907 5378 30.0 3510 31.0 1868 28.0
4 89060908 5378 30.0 3510 31.0 1868 29.0
4 89060909 5378 30.0 3510 31.0 1868 29.0
4 89060910 5378 31.0 3510 31.0 1868 29.0
4 89060911 5378 31.0 3510 32.0 1868 30.0
4 89060912 5378 32.0 3510 33.0 1868 30.0
4 89060913 5378 32.0 3510 33.0 1868 31.0
4 89060914 5378 33.0 3510 34.0 1868 31.0
4 89060915 5379 33.0 3510 34.0 1869 32.0
4 89060916 5379 34.0 3510 35.0 1869 33.0
4 89060917 5379 35.0 3510 36.0 1869 33.0
4 89060918 5379 36.0 3510 36.0 1869 34.0
4 89060919 5379 36.0 3510 37.0 1869 35.0
4 89060920 5379 37.0 3510 37.0 1869 35.0
4 89060921 5379 37.0 3510 38.0 1869 36.0
4 89060922 5379 37.0 3510 38.0 1869 36.0
4 89060923 5379 38.0 3510 39.0 1869 36.0
4 89060924 5379 38.0 3510 39.0 1869 37.0
4 89060925 5379 39.0 3510 39.0 1869 38.0
4 89060926 5379 39.0 3510 40.0 1869 38.0
4 89060927 5379 40.0 3510 41.0 1869 39.0
4 89060928 5379 41.0 3510 41.0 1869 39.0
4 89060929 5379 42.0 3510 42.0 1869 40.0
4 89060930 5379 43.0 3510 43.0 1869 41.0
4 89060931 5379 44.0 3510 44.0 1869 42.0
4 89060932 5379 44.0 3510 45.0 1869 43.0
4 89060933 5379 44.0 3510 45.0 1869 43.0
4 89060934 5379 45.0 3510 45.0 1869 44.0
4 89060935 5379 46.0 3510 46.0 1869 45.0
4 89060936 5379 46.0 3510 47.0 1869 45.0
4 89060937 5379 47.0 3510 48.0 1869 46.0
4 89060938 5379 47.0 3510 48.0 1869 46.0
4 89060939 5379 48.0 3510 49.0 1869 47.0
4 89060940 5379 49.0 3510 49.0 1869 48.0
4 89060941 5379 49.0 3510 50.0 1869 48.0
4 89060942 5379 50.0 3510 50.0 1869 49.0
4 89060943 5379 50.0 3510 51.0 1869 49.0
4 89060944 5379 51.0 3510 51.0 1869 50.0
4 89060945 5379 51.0 3510 52.0 1869 50.0
4 89060946 5379 52.0 3510 52.0 1869 51.0
4 89060947 5379 52.0 3510 53.0 1869 51.0
4 89060948 5379 53.0 3510 53.0 1869 52.0
4 89060949 5379 53.0 3510 54.0 1869 52.0
4 89060950 5379 54.0 3510 54.0 1869 53.0
4 89060951 5379 54.0 3510 55.0 1869 53.0
4 89060952 5379 55.0 3510 55.0 1869 54.0
4 89060953 5378 55.0 3510 55.0 1868 54.0
4 89060954 5378 56.0 3510 56.0 1868 55.0
4 89060955 5378 57.0 3510 57.0 1868 56.0
4 89060956 5378 57.0 3510 57.0 1868 56.0
4 89060957 5378 57.0 3510 57.0 1868 56.0
4 89060958 5379 58.0 3510 58.0 1869 57.0
4 89060959 5379 58.0 3510 58.0 1869 57.0
4 89060960 5379 59.0 3510 59.0 1869 58.0
4 89060961 5379 59.0 3510 59.0 1869 58.0
4 89060962 5379 59.0 3510 59.0 1869 58.0
4 89060963 5379 59.0 3510 60.0 1869 59.0
4 89060964 5379 59.0 3510 59.0 1869 59.0
4 89060965 5379 60.0 3510 60.0 1869 60.0
4 89060966 5379 60.0 3510 60.0 1869 60.0
4 89060967 5379 61.0 3510 61.0 1869 60.0
4 89060968 5379 61.0 3510 62.0 1869 61.0
4 89060969 5379 61.0 3510 61.0 1869 61.0
4 89060970 5379 62.0 3510 62.0 1869 62.0
4 89060971 5379 63.0 3510 63.0 1869 63.0
4 89060972 5379 65.0 3510 65.0 1869 64.0
4 89060973 5379 65.0 3510 65.0 1869 65.0
4 89060974 5379 66.0 3510 66.0 1869 65.0
4 89060975 5379 66.0 3510 67.0 1869 66.0
4 89060976 5379 67.0 3510 67.0 1869 67.0
4 89060977 5379 67.0 3510 67.0 1869 67.0
4 89060978 5379 67.0 3510 67.0 1869 67.0
4 89060979 5379 67.0 3510 67.0 1869 67.0
4 89060980 5379 67.0 3510 67.0 1869 67.0
4 89060981 5379 67.0 3510 67.0 1869 67.0
4 89060982 5379 67.0 3510 67.0 1869 67.0
4 89060983 5379 68.0 3510 68.0 1869 68.0
4 89060984 5379 68.0 3510 68.0 1869 68.0
4 89060985 5379 68.0 3510 68.0 1869 68.0
4 89060986 5379 68.0 3510 68.0 1869 68.0
4 89060987 5379 69.0 3510 69.0 1869 69.0
4 89060988 5379 69.0 3510 69.0 1869 69.0
4 89060989 5379 69.0 3510 69.0 1869 69.0
4 89060990 5379 69.0 3510 69.0 1869 69.0
4 89060991 5379 69.0 3510 69.0 1869 69.0
4 89060992 5379 69.0 3510 69.0 1869 69.0
4 89060993 5379 70.0 3510 70.0 1869 69.0
4 89060994 5379 70.0 3510 70.0 1869 70.0
4 89060995 5379 70.0 3510 71.0 1869 70.0
4 89060996 5379 71.0 3510 71.0 1869 70.0
4 89060997 5379 71.0 3510 71.0 1869 70.0
4 89060998 5379 71.0 3510 71.0 1869 70.0
4 89060999 5379 71.0 3510 72.0 1869 71.0
4 89061000 5379 71.0 3510 71.0 1869 70.0
4 89061001 5379 71.0 3510 71.0 1869 70.0
4 89061002 5379 71.0 3510 71.0 1869 70.0
4 89061003 5379 70.0 3510 71.0 1869 70.0
4 89061004 5379 70.0 3510 71.0 1869 70.0
4 89061005 5379 70.0 3510 71.0 1869 69.0
4 89061006 5379 71.0 3510 71.0 1869 70.0
4 89061007 5379 71.0 3510 72.0 1869 70.0
4 89061008 5379 71.0 3510 71.0 1869 70.0
4 89061009 5379 72.0 3510 72.0 1869 71.0
4 89061010 5379 71.0 3510 72.0 1869 70.0
4 89061011 5379 71.0 3510 72.0 1869 70.0
4 89061012 5379 72.0 3510 72.0 1869 71.0
4 89061013 5379 71.0 3510 72.0 1869 70.0
4 89061014 5379 72.0 3510 72.0 1869 71.0
4 89061015 5379 72.0 3510 73.0 1869 71.0
4 89061016 5379 73.0 3510 73.0 1869 71.0
4 89061017 5379 73.0 3510 73.0 1869 71.0
4 89061018 5379 73.0 3510 73.0 1869 71.0
4 89061019 5379 73.0 3510 73.0 1869 72.0
4 89061020 5379 73.0 3510 73.0 1869 71.0
4 89061021 5379 73.0 3510 74.0 1869 71.0
4 89061022 5379 73.0 3510 74.0 1869 71.0
4 89061023 5379 73.0 3510 74.0 1869 71.0
4 89061024 5379 73.0 3510 73.0 1869 71.0
4 89061025 5379 72.0 3510 73.0 1869 71.0
4 89061026 5379 72.0 3510 73.0 1869 70.0
4 89061027 5379 72.0 3510 72.0 1869 70.0
4 89061028 5379 71.0 3510 72.0 1869 70.0
4 89061029 5379 71.0 3510 72.0 1869 70.0
4 89061030 5379 71.0 3510 72.0 1869 69.0
4 89061031 5379 71.0 3510 72.0 1869 69.0
4 89061032 5379 71.0 3510 72.0 1869 69.0
4 89061033 5379 72.0 3510 73.0 1869 70.0
4 89061034 5379 72.0 3510 73.0 1869 70.0
4 89061035 5379 72.0 3510 73.0 1869 70.0
4 89061036 5379 71.0 3510 72.0 1869 70.0
4 89061037 5379 71.0 3510 72.0 1869 69.0
4 89061038 5379 71.0 3510 72.0 1869 69.0
4 89061039 5379 72.0 3510 73.0 1869 70.0
4 89061040 5379 72.0 3510 73.0 1869 70.0
4 89061041 5379 72.0 3510 73.0 1869 70.0
4 89061042 5379 72.0 3510 73.0 1869 69.0
4 89061043 5379 71.0 3510 73.0 1869 69.0
4 89061044 5379 71.0 3510 72.0 1869 69.0
4 89061045 5379 71.0 3510 72.0 1869 68.0
4 89061046 5379 70.0 3510 71.0 1869 68.0
4 89061047 5379 69.0 3510 71.0 1869 67.0
4 89061048 5379 69.0 3510 70.0 1869 66.0
4 89061049 5379 68.0 3510 69.0 1869 66.0
4 89061050 5379 68.0 3510 69.0 1869 65.0
4 89061051 5379 67.0 3510 68.0 1869 65.0
4 89061052 5379 67.0 3510 68.0 1869 65.0
4 89061053 5379 67.0 3510 69.0 1869 65.0
4 89061054 5379 68.0 3510 69.0 1869 66.0
4 89061055 5379 68.0 3510 69.0 1869 66.0
4 89061056 5379 68.0 3510 69.0 1869 66.0
4 89061057 5379 68.0 3510 70.0 1869 66.0
4 89061058 5379 68.0 3510 70.0 1869 66.0
4 89061059 5379 68.0 3510 69.0 1869 65.0
4 89061060 5379 68.0 3510 70.0 1869 66.0
4 89061061 5379 68.0 3510 69.0 1869 65.0
4 89061062 5379 68.0 3510 69.0 1869 65.0
4 89061063 5379 68.0 3510 69.0 1869 65.0
4 89061064 5379 67.0 3510 68.0 1869 65.0
4 89061065 5379 67.0 3510 68.0 1869 64.0
4 89061066 5379 67.0 3510 68.0 1869 64.0
4 89061067 5379 67.0 3510 68.0 1869 64.0
4 89061068 5379 67.0 3510 68.0 1869 64.0
4 89061069 5379 66.0 3510 67.0 1869 64.0
4 89061070 5379 66.0 3510 67.0 1869 64.0
4 89061071 5379 66.0 3510 67.0 1869 64.0
4 89061072 5379 66.0 3510 67.0 1869 64.0
4 89061073 5379 66.0 3510 67.0 1869 64.0
4 89061074 5379 67.0 3510 68.0 1869 65.0
4 89061075 5379 66.0 3510 68.0 1869 65.0
4 89061076 5379 67.0 3510 68.0 1869 65.0
4 89061077 5379 67.0 3510 68.0 1869 65.0
4 89061078 5379 67.0 3510 68.0 1869 65.0
4 89061079 5379 67.0 3510 68.0 1869 65.0
4 89061080 5379 67.0 3510 68.0 1869 65.0
4 89061081 5379 67.0 3510 68.0 1869 64.0
4 89061082 5379 66.0 3510 67.0 1869 64.0
4 89061083 5379 65.0 3510 66.0 1869 63.0
4 89061084 5379 66.0 3510 67.0 1869 64.0
4 89061085 5379 66.0 3510 67.0 1869 64.0
4 89061086 5379 67.0 3510 68.0 1869 65.0
4 89061087 5379 67.0 3510 68.0 1869 65.0
4 89061088 5379 67.0 3510 68.0 1869 65.0
4 89061089 5379 67.0 3510 68.0 1869 66.0
4 89061090 5379 67.0 3510 68.0 1869 66.0
4 89061091 5379 67.0 3510 68.0 1869 65.0
4 89061092 5379 66.0 3510 67.0 1869 65.0
4 89061093 5379 66.0 3510 67.0 1869 64.0
4 89061094 5379 66.0 3510 67.0 1869 64.0
4 89061095 5379 66.0 3510 67.0 1869 64.0
4 89061096 5379 66.0 3510 67.0 1869 64.0
4 89061097 5379 66.0 3510 67.0 1869 64.0
4 89061098 5379 66.0 3510 67.0 1869 64.0
4 89061099 5379 67.0 3510 68.0 1869 65.0
4 89061100 5379 67.0 3510 68.0 1869 65.0
4 89061101 5379 66.0 3510 67.0 1869 65.0
4 89061102 5379 66.0 3510 67.0 1869 64.0
4 89061103 5379 66.0 3510 67.0 1869 64.0
4 89061104 5379 66.0 3510 67.0 1869 64.0
4 89061105 5379 65.0 3510 66.0 1869 64.0
4 89061106 5379 65.0 3510 66.0 1869 63.0
4 89061107 5379 65.0 3510 65.0 1869 63.0
4 89061108 5379 64.0 3510 65.0 1869 63.0
4 89061109 5379 64.0 3510 65.0 1869 62.0
4 89061110 5379 63.0 3510 64.0 1869 62.0
4 89061111 5379 63.0 3510 64.0 1869 61.0
4 89061112 5379 63.0 3510 64.0 1869 61.0
4 89061113 5379 63.0 3510 63.0 1869 61.0
4 89061114 5379 62.0 3510 63.0 1869 61.0
4 89061115 5379 62.0 3510 62.0 1869 60.0
4 89061116 5379 61.0 3510 61.0 1869 59.0
4 89061117 5379 60.0 3510 61.0 1869 59.0
4 89061118 5379 60.0 3510 61.0 1869 59.0
4 89061119 5379 60.0 3510 60.0 1869 58.0
4 89061120 5379 59.0 3510 60.0 1869 57.0
4 89061121 5379 58.0 3510 59.0 1869 57.0
4 89061122 5379 58.0 3510 59.0 1869 56.0
4 89061123 5379 58.0 3510 58.0 1869 56.0
4 89061124 5379 57.0 3510 58.0 1869 56.0
4 89061125 5379 57.0 3510 58.0 1869 56.0
4 89061126 5379 57.0 3510 58.0 1869 56.0
4 89061127 5379 57.0 3510 57.0 1869 55.0
4 89061128 5379 56.0 3510 57.0 1869 54.0
4 89061129 5379 55.0 3510 56.0 1869 54.0
4 89061130 5379 54.0 3510 55.0 1869 53.0
4 89061131 5379 54.0 3510 54.0 1869 52.0
4 89061132 5379 53.0 3510 54.0 1869 52.0
4 89061133 5379 52.0 3510 53.0 1869 51.0
4 89061134 5379 52.0 3510 53.0 1869 50.0
4 89061135 5379 51.0 3510 51.0 1869 49.0
4 89061136 5379 49.0 3510 50.0 1869 48.0
4 89061137 5379 49.0 3510 50.0 1869 48.0
4 89061138 5379 48.0 3510 49.0 1869 47.0
4 89061139 5379 47.0 3510 48.0 1869 46.0
4 89061140 5379 47.0 3510 47.0 1869 45.0
4 89061141 5379 46.0 3510 46.0 1869 44.0
4 89061142 5379 45.0 3510 46.0 1869 44.0
4 89061143 5379 45.0 3510 46.0 1869 44.0
4 89061144 5379 44.0 3510 45.0 1869 43.0
4 89061145 5379 44.0 3510 44.0 1869 42.0
4 89061146 5379 43.0 3510 43.0 1869 41.0
4 89061147 5379 42.0 3510 43.0 1869 41.0
4 89061148 5379 41.0 3510 42.0 1869 40.0
4 89061149 5379 40.0 3510 40.0 1869 38.0
4 89061150 5379 38.0 3510 39.0 1869 37.0
4 89061151 5379 38.0 3510 39.0 1869 37.0
4 89061152 5379 37.0 3510 38.0 1869 36.0
4 89061153 5379 37.0 3510 38.0 1869 36.0
4 89061154 5378 37.0 3510 37.0 1868 35.0
4 89061155 5378 36.0 3510 37.0 1868 35.0
4 89061156 5378 36.0 3510 36.0 1868 34.0
4 89061157 5378 35.0 3510 36.0 1868 34.0
4 89061158 5378 34.0 3510 35.0 1868 33.0
4 89061159 5378 34.0 3510 34.0 1868 32.0
4 89061160 5378 33.0 3510 34.0 1868 32.0
4 89061161 5378 33.0 3510 33.0 1868 31.0
4 89061162 5378 32.0 3510 33.0 1868 31.0
4 89061163 5378 31.0 3510 32.0 1868 30.0
4 89061164 5378 31.0 3510 32.0 1868 29.0
4 89061165 5378 30.0 3510 31.0 1868 29.0
4 89061166 5378 30.0 3510 30.0 1868 28.0
4 89061167 5377 29.0 3510 29.0 1867 27.0
4 89061168 5378 28.0 3510 29.0 1868 27.0
4 89061169 5378 27.0 3510 28.0 1868 26.0
4 89061170 5378 27.0 3510 28.0 1868 26.0
4 89061171 5378 26.0 3510 27.0 1868 25.0
4 89061172 5378 26.0 3510 27.0 1868 25.0
4 89061173 5378 25.0 3510 26.0 1868 24.0
4 89061174 5377 25.0 3510 26.0 1867 24.0
4 89061175 5377 24.0 3510 25.0 1867 23.0
4 89061176 5377 24.0 3510 25.0 1867 23.0
4 89061177 5378 24.0 3510 24.0 1868 23.0
4 89061178 5379 24.0 3510 24.0 1869 22.0
